Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Years Since Renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
204250.0,3,2.25,1960.0,7708.0,1.0,0,7,1490.0,470,34,47.2981,-122.374,1580.0,8063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,3,2.25,1710.0,4561.0,2.0,0,8,1710.0,0,24,47.5691,-122.004,1810.0,4770,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
490000.0,4,2.5,3480.0,12696.0,1.0,0,9,1980.0,1500,41,47.3816,-122.153,3480.0,14175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1129575.0,4,3.75,3480.0,14850.0,1.0,4,9,1870.0,1610,67,47.6227,-122.216,4780.0,18480,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
750000.0,3,2.5,2960.0,69351.0,2.0,3,9,2960.0,0,28,47.4,-122.42,2350.0,41433,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
405000.0,4,2.5,2670.0,20894.0,2.0,0,9,2330.0,340,16,47.7735,-122.281,2440.0,15815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
209995.0,2,1.0,700.0,7303.0,1.0,0,5,700.0,0,65,47.4934,-122.166,960.0,6060,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
680000.0,4,2.5,2830.0,8399.0,2.0,0,9,2830.0,0,20,47.5851,-122.034,2520.0,6890,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
355000.0,3,1.75,1120.0,7740.0,1.0,0,6,860.0,260,70,47.7107,-122.291,1240.0,7740,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
280000.0,2,1.0,1310.0,6600.0,1.0,0,6,1310.0,0,76,47.4834,-122.332,1240.0,6600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,3,2.25,1710.0,11500.0,1.0,0,7,1210.0,500,40,47.7675,-122.267,1800.0,11500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
505000.0,4,2.75,2200.0,9778.0,1.0,0,8,1100.0,1100,56,47.5472,-122.176,2140.0,11321,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
429900.0,4,3.25,3310.0,8897.0,2.0,0,9,2380.0,930,27,47.2655,-122.31,2490.0,8638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
560000.0,4,2.5,2280.0,9874.0,2.0,0,9,2280.0,0,29,47.7099,-122.229,2670.0,9782,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
231000.0,3,2.0,1640.0,4875.0,1.0,0,7,1040.0,600,41,47.3661,-122.094,1640.0,5200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135000.0,2,1.0,750.0,5217.0,1.0,0,6,750.0,0,75,47.5188,-122.353,760.0,4440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
800000.0,4,3.0,3520.0,4895.0,1.0,0,8,1980.0,1540,64,47.6678,-122.361,1570.0,2153,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
420000.0,3,2.5,2720.0,8622.0,2.0,0,8,2720.0,0,16,47.4954,-122.163,1950.0,8603,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
360000.0,3,1.0,1660.0,9600.0,1.0,0,7,1660.0,0,55,47.708,-122.216,2020.0,9600,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
642000.0,4,2.5,2560.0,8780.0,2.0,0,9,2560.0,0,26,47.5717,-121.991,2780.0,8357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
379950.0,3,2.0,1080.0,5077.0,1.0,0,7,1080.0,0,33,47.6836,-122.095,1070.0,3471,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
745000.0,3,1.75,2050.0,11041.0,1.5,0,9,2050.0,0,59,47.5968,-122.174,2530.0,11041,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630000.0,4,2.0,2670.0,3240.0,1.5,0,9,1780.0,890,88,47.5841,-122.294,1820.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
250000.0,3,2.5,1730.0,7200.0,2.0,0,7,1730.0,0,33,47.4029,-122.196,1770.0,7396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275000.0,3,1.0,990.0,9798.0,1.0,0,7,990.0,0,50,47.767,-122.164,1210.0,9870,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
435000.0,6,3.0,3560.0,4290.0,1.0,0,7,1780.0,1780,61,47.5282,-122.269,3040.0,6000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
175000.0,2,1.0,700.0,8174.0,1.0,0,5,700.0,0,77,47.5136,-122.349,1250.0,8046,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
560000.0,4,1.75,1880.0,3880.0,1.5,0,7,1090.0,790,74,47.6635,-122.362,1390.0,3880,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
325000.0,4,2.25,1870.0,9680.0,1.0,0,7,1170.0,700,59,47.7157,-122.234,2000.0,9790,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1129575.0,3,2.75,2500.0,5568.0,2.0,0,9,2500.0,0,113,47.6258,-122.312,2810.0,5568,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399950.0,3,2.5,2570.0,10431.0,2.0,0,9,2570.0,0,29,47.4188,-122.213,2590.0,10078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
752000.0,4,2.5,2940.0,10382.0,2.0,0,9,2940.0,0,27,47.5333,-122.151,2980.0,10547,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1129575.0,4,3.5,3930.0,43560.0,2.0,0,10,3930.0,0,15,47.7497,-122.121,2860.0,36460,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
400000.0,4,1.5,2150.0,11026.0,1.0,0,7,2150.0,0,66,47.7635,-122.263,1760.0,10283,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
240000.0,3,2.0,1330.0,6000.0,1.0,0,7,630.0,700,118,47.5255,-122.327,1140.0,6000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
640000.0,5,2.5,3220.0,4759.0,2.0,0,8,3220.0,0,15,47.5957,-122.032,2550.0,4759,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
564450.0,3,2.5,2710.0,6174.0,2.0,0,9,2710.0,0,20,47.512,-122.174,2730.0,7266,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300000.0,3,1.5,1630.0,82764.0,1.0,0,6,1630.0,0,70,47.4743,-122.026,1680.0,199069,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
286000.0,3,2.5,1680.0,4226.0,2.0,0,8,1680.0,0,15,47.3684,-122.123,1800.0,5559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531800.0,3,2.5,1930.0,5344.0,2.0,0,7,1930.0,0,14,47.6783,-122.032,2410.0,5080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
502000.0,4,2.25,2140.0,10943.0,1.0,0,7,1550.0,590,41,47.7271,-122.215,2350.0,9000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
993500.0,4,2.25,4070.0,23321.0,2.0,0,10,4070.0,0,50,47.5563,-122.219,2820.0,10871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
450000.0,3,1.0,1350.0,10000.0,1.0,0,7,1350.0,0,64,47.5741,-122.133,1450.0,10000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
997950.0,4,3.5,4270.0,117176.0,2.0,0,9,4270.0,0,10,47.5352,-121.883,2610.0,5251,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
526000.0,3,1.0,1320.0,5250.0,1.5,0,7,1320.0,0,105,47.5566,-122.378,1490.0,5250,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
335000.0,3,1.75,2100.0,8298.0,1.0,0,7,1230.0,870,66,47.4601,-122.36,1700.0,10830,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
187250.0,2,1.0,710.0,14700.0,1.0,0,6,710.0,0,92,47.4939,-122.318,1320.0,14700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735000.0,3,2.25,2350.0,6000.0,1.0,0,7,1020.0,1330,70,47.6809,-122.305,1570.0,5000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425000.0,3,1.0,1180.0,8400.0,1.0,0,7,1180.0,0,67,47.7028,-122.295,1740.0,7020,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
110000.0,3,1.0,1250.0,53143.0,1.0,0,6,1250.0,0,73,47.4235,-122.051,1820.0,217800,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
305000.0,3,2.0,1490.0,7697.0,1.0,0,7,1490.0,0,24,47.4852,-122.164,1540.0,7529,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212000.0,3,1.0,1000.0,9450.0,1.0,0,6,1000.0,0,56,47.4562,-122.193,1300.0,13500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129575.0,5,4.25,4050.0,18827.0,1.0,2,10,2150.0,1900,39,47.5323,-122.237,3600.0,25120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
298950.0,5,2.25,2300.0,11505.0,1.0,0,8,1300.0,1000,55,47.3812,-122.223,2350.0,11505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,3,1.75,1330.0,8136.0,1.0,0,7,1330.0,0,41,47.7001,-122.173,1330.0,8136,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
707000.0,4,3.25,3200.0,7081.0,2.0,0,9,3200.0,0,14,47.5886,-121.989,3120.0,6094,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
695000.0,3,2.75,2590.0,12063.0,2.0,0,10,2590.0,0,25,47.5527,-122.12,2850.0,8469,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
796500.0,3,2.75,2590.0,12063.0,2.0,0,10,2590.0,0,25,47.5527,-122.12,2850.0,8469,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
420000.0,4,2.5,2030.0,8100.0,1.0,0,7,1150.0,880,45,47.7404,-122.186,1770.0,8071,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
625000.0,5,2.5,2700.0,21208.0,1.0,0,8,1950.0,750,63,47.6078,-122.154,2550.0,20409,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
620000.0,3,1.75,1670.0,9900.0,1.0,0,8,1670.0,0,61,47.595,-122.172,2410.0,8800,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1129575.0,5,2.75,3090.0,19865.0,1.0,0,9,3090.0,0,65,47.6232,-122.235,2970.0,19862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
549950.0,5,2.5,2650.0,54380.0,2.0,0,9,2650.0,0,34,47.7726,-122.081,2560.0,49044,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
275000.0,4,2.0,1440.0,10920.0,1.0,0,5,1440.0,0,75,47.5049,-122.18,1500.0,11902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
705000.0,3,2.5,2820.0,7200.0,1.0,3,9,1780.0,1040,39,47.7691,-122.388,2300.0,7200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
197000.0,3,1.75,1690.0,7735.0,1.0,0,7,1060.0,630,42,47.3324,-122.28,1580.0,7503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265000.0,3,1.75,1420.0,8126.0,1.0,0,8,1420.0,0,27,47.3871,-122.189,1730.0,7954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297000.0,4,1.75,1790.0,5341.0,1.0,0,7,1050.0,740,67,47.4663,-122.363,1540.0,6916,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
207500.0,3,1.75,1320.0,12528.0,1.0,0,7,1320.0,0,48,47.3234,-122.142,1340.0,11039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,3,2.5,1509.0,1418.0,3.0,0,8,1509.0,0,4,47.7047,-122.34,1509.0,1991,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
268000.0,3,2.0,1610.0,8416.0,1.0,0,7,1610.0,0,24,47.397,-122.187,1600.0,8308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330000.0,4,1.75,1550.0,50094.0,1.0,3,6,1550.0,0,51,47.2194,-122.059,1720.0,50094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417500.0,3,1.0,1160.0,7491.0,1.0,0,6,1160.0,0,101,47.7024,-122.359,1800.0,2267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
760000.0,4,2.25,2500.0,8500.0,2.0,0,8,2500.0,0,39,47.5569,-122.151,2470.0,9100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
499000.0,3,2.5,1540.0,1326.0,3.0,0,8,1390.0,150,23,47.6457,-122.374,1680.0,1592,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
620000.0,4,2.5,1910.0,7683.0,2.0,0,8,1910.0,0,31,47.5644,-122.092,1980.0,8485,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
315000.0,3,2.5,2340.0,6837.0,2.0,0,7,2340.0,0,26,47.3608,-122.194,1850.0,6209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624950.0,3,2.5,2060.0,4730.0,2.0,0,8,2060.0,0,24,47.6874,-122.178,1980.0,5010,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
525000.0,3,2.25,1960.0,12350.0,1.0,0,7,1960.0,0,57,47.5247,-122.052,1920.0,13608,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
300000.0,2,1.5,1150.0,3927.0,2.0,0,7,1150.0,0,36,47.7248,-122.162,1400.0,3425,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
299900.0,4,2.75,2330.0,7200.0,1.0,0,8,1560.0,770,41,47.3203,-122.385,2350.0,7600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299000.0,3,2.5,2210.0,10119.0,1.0,0,7,1450.0,760,52,47.3783,-122.22,2110.0,10119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1129575.0,4,2.75,3260.0,19542.0,1.0,0,10,2170.0,1090,50,47.6245,-122.236,3480.0,19863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
265000.0,4,1.75,1900.0,10588.0,1.0,0,6,1900.0,0,60,47.289,-122.212,1530.0,10587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,2,1.75,1610.0,158558.0,1.5,0,6,1610.0,0,70,47.5319,-121.84,1800.0,3572,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
124740.0,3,1.0,1340.0,15600.0,1.0,0,6,1340.0,0,40,47.3224,-122.143,1320.0,9800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1090000.0,3,2.75,3170.0,34850.0,1.0,0,9,3170.0,0,61,47.6611,-122.169,3920.0,36740,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1129575.0,8,3.5,4440.0,6480.0,2.0,3,10,3140.0,1300,59,47.631,-122.303,4440.0,8640,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219000.0,4,1.0,1370.0,5339.0,1.5,0,6,1370.0,0,70,47.5046,-122.3,1280.0,7048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
569950.0,5,1.0,1420.0,6250.0,1.5,0,8,1420.0,0,92,47.5807,-122.389,1420.0,6250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
212500.0,2,2.0,1030.0,21712.0,1.0,0,6,1030.0,0,80,47.4905,-122.331,1790.0,9199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
680000.0,3,2.25,1820.0,8316.0,1.0,0,7,1320.0,500,58,47.5849,-122.169,1780.0,8400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129575.0,4,1.5,2650.0,6900.0,2.0,0,9,2400.0,250,109,47.6275,-122.305,2420.0,6900,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
300000.0,3,1.0,910.0,7700.0,1.0,0,7,910.0,0,47,47.7303,-122.238,1250.0,7700,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
629950.0,3,2.5,1680.0,1683.0,2.0,0,9,1120.0,560,4,47.6424,-122.374,1610.0,1249,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
349900.0,2,1.75,1550.0,9230.0,1.0,0,6,970.0,580,49,47.4701,-121.744,1550.0,10856,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
690000.0,4,2.5,2780.0,6235.0,2.0,0,8,2780.0,0,17,47.5976,-122.039,2670.0,4410,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1129575.0,5,4.0,4070.0,11334.0,2.0,0,10,4070.0,0,4,47.6771,-122.187,2640.0,9401,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1129575.0,3,2.5,3240.0,12625.0,2.0,0,10,3240.0,0,31,47.5327,-122.232,3470.0,12331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
696000.0,4,3.5,3650.0,38546.0,2.0,0,9,2550.0,1100,22,47.4776,-121.73,2860.0,34284,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
650000.0,3,2.25,2180.0,60112.0,2.0,0,8,2180.0,0,42,47.6723,-122.082,2060.0,120225,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
640000.0,3,3.5,2480.0,10800.0,2.0,0,8,2480.0,0,20,47.6083,-122.06,2380.0,11310,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
499950.0,5,2.5,3180.0,23809.0,1.0,0,9,3180.0,0,40,47.3727,-122.054,2500.0,15778,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
490000.0,4,2.5,3630.0,8387.0,2.0,0,10,3630.0,0,21,47.3623,-122.127,3370.0,8869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
685000.0,5,2.5,3160.0,5635.0,2.0,0,9,3160.0,0,15,47.5362,-122.067,3670.0,6087,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
387500.0,4,1.0,1370.0,7140.0,2.0,0,6,1370.0,0,76,47.512,-122.376,1090.0,6300,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
401750.0,2,1.5,1070.0,1236.0,2.0,0,8,1000.0,70,13,47.5619,-122.382,1170.0,1888,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
254950.0,4,2.0,2180.0,8800.0,1.0,0,7,1170.0,1010,41,47.3676,-122.046,1630.0,8800,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500000.0,4,2.25,2420.0,36680.0,2.0,0,8,2420.0,0,41,47.4663,-122.006,2410.0,36680,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
856500.0,4,2.5,3290.0,8147.0,2.0,0,10,3290.0,0,15,47.7048,-122.107,3290.0,7467,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
552000.0,3,1.0,1430.0,5000.0,1.0,0,6,1080.0,350,99,47.6724,-122.296,1630.0,4600,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
506500.0,4,2.5,1890.0,7200.0,1.0,0,7,1500.0,390,40,47.7278,-122.218,2070.0,7200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
500000.0,3,2.25,1760.0,4539.0,2.0,0,8,1760.0,0,30,47.5754,-122.013,1960.0,4808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
280000.0,4,2.75,2230.0,10160.0,1.0,0,7,1400.0,830,50,47.5123,-122.32,1740.0,10080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308000.0,3,1.75,1630.0,11475.0,1.0,0,7,1330.0,300,39,47.4635,-121.746,1630.0,11475,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
613500.0,3,2.5,2350.0,7035.0,2.0,0,8,2350.0,0,29,47.5713,-122.02,2270.0,7192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
255000.0,3,1.75,1550.0,9720.0,1.0,0,7,1050.0,500,42,47.3433,-122.037,1550.0,9750,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
545000.0,3,2.5,3550.0,136343.0,2.0,0,10,3550.0,0,41,47.6223,-121.869,3080.0,215186,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
620000.0,4,2.5,2720.0,34498.0,1.0,0,7,1360.0,1360,52,47.5832,-122.02,1920.0,22474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450000.0,3,1.75,1740.0,6800.0,1.5,0,7,1740.0,0,69,47.5314,-122.373,990.0,6800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
279000.0,4,1.75,1840.0,7275.0,1.0,0,7,1090.0,750,42,47.4002,-122.189,1840.0,7275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
625000.0,3,2.5,2010.0,3200.0,2.0,0,9,2010.0,0,9,47.5463,-122.015,2250.0,3200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
274950.0,3,1.75,1670.0,7415.0,1.0,0,7,1320.0,350,31,47.3776,-122.116,1650.0,8585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423000.0,3,1.75,1820.0,6038.0,1.0,0,7,1040.0,780,66,47.5233,-122.378,1700.0,6040,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
350000.0,2,1.0,720.0,5820.0,1.0,1,6,720.0,0,68,47.7598,-122.255,952.0,5820,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305000.0,4,1.75,2370.0,10140.0,1.0,0,7,1460.0,910,50,47.3352,-122.278,1450.0,7800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
368000.0,3,1.75,2120.0,11340.0,1.0,3,7,1060.0,1060,52,47.4109,-122.329,1830.0,8650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
232000.0,3,1.75,1290.0,6604.0,1.0,0,7,1290.0,0,34,47.323,-122.349,1440.0,6682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,4,3.0,1800.0,2500.0,2.0,0,7,1800.0,0,18,47.5333,-122.294,1830.0,6900,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
220000.0,3,1.75,1230.0,8917.0,1.0,0,7,1230.0,0,52,47.4528,-122.172,1420.0,7938,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
435000.0,3,2.0,1380.0,2500.0,1.0,0,7,750.0,630,32,47.6753,-122.363,1630.0,3800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
350000.0,2,1.0,740.0,7680.0,1.0,0,6,740.0,0,96,47.5245,-122.371,1080.0,7680,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
206325.0,5,2.5,1720.0,10202.0,1.5,0,7,1720.0,0,48,47.4572,-122.167,1720.0,8478,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
339000.0,5,2.5,1720.0,10202.0,1.5,0,7,1720.0,0,48,47.4572,-122.167,1720.0,8478,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
399000.0,4,2.5,2100.0,7355.0,1.0,0,7,2100.0,0,49,47.5078,-122.161,1750.0,7200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
529000.0,2,1.0,1210.0,7667.0,1.0,0,6,900.0,310,68,47.6571,-122.396,1330.0,6462,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
640000.0,4,2.5,2210.0,7722.0,2.0,0,9,2210.0,0,19,47.5992,-122.019,2970.0,8683,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
735000.0,4,2.5,2470.0,2550.0,3.0,0,8,2470.0,0,14,47.6765,-122.389,1270.0,3060,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
378000.0,5,2.5,2760.0,8015.0,1.0,0,8,1600.0,1160,58,47.7255,-122.297,460.0,18000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
775000.0,3,2.0,2540.0,7200.0,1.5,3,8,1600.0,940,113,47.5972,-122.292,2040.0,5900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1129575.0,3,4.25,5150.0,7800.0,2.5,2,10,4170.0,980,64,47.6288,-122.282,4270.0,7800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1129575.0,4,4.5,3420.0,7440.0,3.0,0,9,3420.0,0,4,47.6875,-122.33,1360.0,5580,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
380000.0,4,2.5,2270.0,11500.0,1.0,0,8,1540.0,730,51,47.7089,-122.241,2020.0,10918,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
624900.0,4,2.5,2270.0,11500.0,1.0,0,8,1540.0,730,51,47.7089,-122.241,2020.0,10918,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
379770.0,3,2.5,1470.0,1779.0,2.0,0,8,1160.0,310,13,47.5472,-121.998,1470.0,1576,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
340000.0,3,1.75,1280.0,16200.0,1.0,0,8,1030.0,250,42,47.7427,-122.071,1160.0,10565,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
515500.0,4,2.75,2830.0,8126.0,2.0,0,8,2830.0,0,13,47.4863,-122.14,2830.0,7916,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
600000.0,4,2.25,1970.0,7125.0,1.5,0,7,1500.0,470,110,47.6725,-122.293,1980.0,4750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
400000.0,1,1.0,1390.0,60984.0,1.0,0,6,1390.0,0,58,47.7652,-121.903,1620.0,24225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
364000.0,4,1.0,1020.0,11383.0,1.5,0,6,1020.0,0,71,47.7429,-122.321,1290.0,11213,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440000.0,4,2.5,2250.0,7526.0,2.0,0,8,2250.0,0,29,47.5123,-122.15,1980.0,7526,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
285000.0,2,1.0,800.0,6240.0,1.0,0,6,800.0,0,64,47.7257,-122.296,1530.0,8000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
669000.0,3,1.0,1560.0,4500.0,1.5,0,7,1560.0,0,103,47.6204,-122.292,1530.0,4500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475000.0,4,2.0,2100.0,13468.0,1.0,0,7,1050.0,1050,56,47.7139,-122.292,1470.0,8675,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
